,Channel Title,Channel Username,ID,Message,Date,Media Path
3991,Sheger online-store,@Shageronlinestore,1108,"Multi-Purpose Under-Shelf Storage Basket

ጠንካራ ክብደት መሸከም የሚችል
ለቤታችን ተጨማሪ ዉበት የሚያላብስ 
ለኪችን እቃወች
ለመፅሀፍ
ለኪችን ካቢኔት
ሸልፍ ላይ    ተመራጭ 

ዋጋ፦    1100 ብር

ውስን ፍሬ ነው ያለን/ Limited stock


    አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-25 05:15:24+00:00,photos/@Shageronlinestore_1108.jpg
3992,Sheger online-store,@Shageronlinestore,1107,"Will baby baby carrier

3.5-13kg(3-12months)

ዋጋ፦   1400ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-24 07:44:57+00:00,photos/@Shageronlinestore_1107.jpg
3993,Sheger online-store,@Shageronlinestore,1106," 1Pair Honeycomb Fabric Forefoot Pads
      
Suitable for decreasing the burden of your feet when wearing high heel

 Material: Dilica gel, cotton
 Size: One Size fits most
 Color: Beige

High Quality 
Better Cushioning 
Flexible & Durable 
Absorbs Shock Frictions
Toe Sleeve Design
Ultra Light and Comfortable

#Package_Included:
1 pairs of Toe Sock

       ዋጋ፦   200 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore
   ",2023-01-23 07:14:12+00:00,
3994,Sheger online-store,@Shageronlinestore,1105,"BABY SWADDLING BLANKETS

 የጨቅላ ህፃናት ማቀፊያና ማስተኛ ብርድ ልብስ
 አዲስ ለተወለዱ እና  እስከ 6ወር ላሉ ህፃናት የሚሆን
 በጣም ወፍራም ለስላሳ
 ህፃናት እና እናቶች የሚመርጡት 
    
     1600 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-21 14:40:43+00:00,
3995,Sheger online-store,@Shageronlinestore,1104,"BABY SWADDLING BLANKETS

 የጨቅላ ህፃናት ማቀፊያና ማስተኛ ብርድ ልብስ
 አዲስ ለተወለዱ እና  እስከ 6ወር ላሉ ህፃናት የሚሆን
 በጣም ወፍራም ለስላሳ
 ህፃናት እና እናቶች የሚመርጡት 
    
     1600 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-21 14:40:43+00:00,photos/@Shageronlinestore_1104.jpg
3996,Sheger online-store,@Shageronlinestore,1103,pot pad heat proof mitt,2023-01-21 08:55:01+00:00,photos/@Shageronlinestore_1103.jpg
3997,Sheger online-store,@Shageronlinestore,1102,"Pot pad heat proof mitt

      ዋጋ:-300ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-21 08:53:51+00:00,photos/@Shageronlinestore_1102.jpg
3998,Sheger online-store,@Shageronlinestore,1101,How to use the Brushworks Facial Cleansing Brush,2023-01-20 05:19:26+00:00,
3999,Sheger online-store,@Shageronlinestore,1100,"2 in 1 silicon facial cleansing brush

The super soft nylon bristles helps gently cleanse face of dirt and makeup
Use with your favorite cleanser
the silicon side helps to gently exfoliate dead skin cells to leave your skin feeling soft and smoth
    
       ዋጋ:-400ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-20 04:48:11+00:00,photos/@Shageronlinestore_1100.jpg
4000,Sheger online-store,@Shageronlinestore,1099,"ውድ ደንበኛችን እንኮን ለብርሀነ  ጥምቀት በዓል  በሰላም አደረሰዎ።

በደስታ የሚያሳልፉት መልካም በዓል ይሁንልዎ!



 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-19 07:54:59+00:00,photos/@Shageronlinestore_1099.jpg
4001,Sheger online-store,@Shageronlinestore,1098,"Microfiber Duster with Telescopic Extension Pole

በቀላሉ ቤትን ለማፅዳት ተመራጭ
የሚታጠብ 
በምንፈልገው የርቀት ልክ በመዘርጋት 
     ያለ ገደብ ቤታችን ለማፅዳት ተመራጭ
የሚሰበሰብ ቦታ የማይዝ

ዋጋ፦    700ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-18 17:20:18+00:00,photos/@Shageronlinestore_1098.jpg
4002,Sheger online-store,@Shageronlinestore,1097,"Microfiber Duster with Telescopic Extension Pole

በቀላሉ ቤትን ለማፅዳት ተመራጭ
የሚታጠብ 
በምንፈልገው የርቀት ልክ በመዘርጋት 
     ያለ ገደብ ቤታችን ለማፅዳት ተመራጭ
የሚሰበሰብ ቦታ የማይዝ

ዋጋ፦    600ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-18 16:25:55+00:00,
4003,Sheger online-store,@Shageronlinestore,1096,"Microfiber Duster with Telescopic Extension Pole

በቀላሉ ቤትን ለማፅዳት ተመራጭ
የሚታጠብ 
በምንፈልገው የርቀት ልክ በመዘርጋት 
     ያለ ገደብ ቤታችን ለማፅዳት ተመራጭ
የሚሰበሰብ ቦታ የማይዝ

ዋጋ፦    600ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-18 16:17:19+00:00,
4004,Sheger online-store,@Shageronlinestore,1095,"Electric Hair Steamer Cap 
          High Quality 

የፀጉር እስቲመር ትሪትመንት ወይም ቅቤ ተቀብተው በቤቶ ሆነው የሚጠቀሙበት

ዋጋ፦  700


ውስን ፍሬ ነው ያለው

 አድራሻ   መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05/SL-06 (ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore",2023-01-17 07:22:33+00:00,photos/@Shageronlinestore_1095.jpg
4005,Sheger online-store,@Shageronlinestore,1094,"Electric Hair Steamer Cap 
          High Quality 

የፀጉር እስቲመር ትሪትመንት ወይም ቅቤ ተቀብተው በቤቶ ሆነው የሚጠቀሙበት

ዋጋ፦   700 ብር


ውስን ፍሬ ነው ያለው 

 አድራሻ   መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05/SL-06 (ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore",2023-01-17 06:27:37+00:00,
4006,Sheger online-store,@Shageronlinestore,1093,"Casio 5pcs Cookware set 

16cm ,18cm , 20cm , 22cm 24cm

 ምንም ላይ ሊጥዱት የሚችሉት
ቶሎ የሚግል 
 ስሩ ወፍራም የሆነ የማይዝ
 ለማጠብ ቀላል
ዋጋ፦    5500 ብር

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-16 18:39:17+00:00,photos/@Shageronlinestore_1093.jpg
4007,Sheger online-store,@Shageronlinestore,1092,"  Water Bottle With and with  out straw

      High Quality

 1.1L water time scale reminder, outdoor sports and fitness

Motivational design-gives you motivation, reminds you to stay hydrated and drink enough water throughout the day

Convenient to carry


  ዋጋ፦ 1.1 litter:-600ብር
                  800ml:- 550ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-16 10:58:10+00:00,photos/@Shageronlinestore_1092.jpg
4008,Sheger online-store,@Shageronlinestore,1091," Saachi Deep Fryer 


 3 Litres 
 1 Large Frying Basket
 Adjustable Temperature Up to 190° 
 30 Minutes Timer 
 Have Timer 
 Stainless Steel Housing
 Overheating Protection 
 Cool Touch, Heat Resistance Handle
 All part Are Dishwasher Safe Except Heating Element
 Power :- 2000W
 Voltage :- AC 220 - 240V

 Frozen Chips - 170°C 4-6 Min
 Normal Chips -180°C 2-3 Min
 Chicken - 180°C 4-6 Min

ዋጋ፦    3600 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-16 04:48:58+00:00,photos/@Shageronlinestore_1091.jpg
4009,Sheger online-store,@Shageronlinestore,1090," Automatic Water Dispenser

 በቀላሉ ውሀ ከጃር  ወይም ከተለያዩ ዕቃዎች ውስጥ ያለምንም ሰው ንክኪ Automatically On/Off በማድረግ ውሀ ለመቅዳት የሚያስችል ልዩ የቴክኖሎጂ 

በ USB ቻርጅ የሚሰራ

         ዋጋ፦   500 ብር


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-15 06:52:35+00:00,photos/@Shageronlinestore_1090.jpg
4010,Sheger online-store,@Shageronlinestore,1089, Automatic Water Dispenser,2023-01-15 05:26:43+00:00,
4011,Sheger online-store,@Shageronlinestore,1088," Automatic Water Dispenser

 በቀላሉ ውሀ ከጃር  ወይም ከተለያዩ ዕቃዎች ውስጥ ያለምንም ሰው ንክኪ Automatically On/Off በማድረግ ውሀ ለመቅዳት የሚያስችል ልዩ የቴክኖሎጂ 

በ USB ቻርጅ የሚሰራ

         ዋጋ፦   500 ብር


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-15 05:26:10+00:00,
4012,Sheger online-store,@Shageronlinestore,1087,"

ውድ ደንበኞቻችን ሱቃችን ነገ ከ5:00-12:00 ድረስ  ክፍት መሆኑን በአክብሮት እንገልፃለን።


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-14 16:55:47+00:00,photos/@Shageronlinestore_1087.jpg
4013,Sheger online-store,@Shageronlinestore,1086,"Saachi 3 in 1 Blender / Grinder
የጁስ የቡና የቅመም መፍጫ 

SAACHI Blender with 1.6 liters of capacity.
 Three pieces : Glass Blender , Plastic Blender and Chopper.
 5 speed function with high quality stainless steel blades.
watt 350w

 ከ 1 አመት ዋስትና ጋር

ዋጋ፦    4200ብር


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-14 16:00:18+00:00,photos/@Shageronlinestore_1086.jpg
4014,Sheger online-store,@Shageronlinestore,1085," Ultrasound Atomization Cool Humidifier
 በኤሌክትሪክ የሚሰራ 
 ለቤት መልካም መዓዛን የሚሰጥ

Purify the air & Beautify the Environment
Reducing soot soothe fatigue  

Your Home , Your Smile‼


     ዋጋ፦ 2.4litter-3000ብር
               3litter-3200ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-14 12:48:55+00:00,photos/@Shageronlinestore_1085.jpg
4015,Sheger online-store,@Shageronlinestore,1084,"Eva shower cap

  ዋጋ -150ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-14 08:31:20+00:00,photos/@Shageronlinestore_1084.jpg
4016,Sheger online-store,@Shageronlinestore,1083,Foot reflexology acupressure massage slippers,2023-01-13 18:46:20+00:00,
4017,Sheger online-store,@Shageronlinestore,1082,"Massage Slippers

ያለ ሰው እርዳታ በቀላሉ እግርዎን በፈለጉ ሰዓት የሚያሽ ስሊፐር 

ድብርትን ለመከላከል 
ለጭንቀትና እንቅልፍ እጦት የሚመከር 
የመደንዘዝ ስሜት ለማስወገድ
ሴሎችን ለማነቃቃት
የሰውነት ቆዳ ጤነኛ ለማድረግ

ዋጋ-1500ብር


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-13 18:38:31+00:00,
4018,Sheger online-store,@Shageronlinestore,1081," Multifunctional Foldable Clothes Hanger

ዋጋ፦    800 ብር

ውስን ፍሬ ነው ያለን/ Limited Stock


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-13 08:41:21+00:00,photos/@Shageronlinestore_1081.jpg
4019,Sheger online-store,@Shageronlinestore,1080," Multifunctional Foldable Clothes Hanger

ዋጋ፦    800 ብር

ውስን ፍሬ ነው ያለን/ Limited Stock


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-13 05:09:05+00:00,
4029,Sheger online-store,@Shageronlinestore,1070,"ቴሌግራም ለመቀላቀል https://t.me/sheger_wallart
 አድራሻ   መገናኛ  ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A (ከ ሊፍቱ ፊት ለ ፊት)
ልዩ ልዩ የግድግዳ ስእሎች ለቤትዎ

በተለያዮ አማራጮች
 የራስዎን ምርጫም ማሰራት ይችላሉ
 ለወዳጅ ዘመድዎ በስጦታ የሚሰጡት

እርሶም ለራስዎ እና ለወዳጅ ዘመድዎ ስጦታ ሊሆን የሚችል በትእዛዝ ማሰራት ይችላሉ።

ዋጋ፦  12mm mdf
      160cm*80cm=3000ብር-5set
       100cm*60cm=2200ብር-5set

     6mm mdf 
150cmx80cm=2800 birr-5 set
100cmx55cm=2000 birr-5 set
  ወጥ 
40cm*60cm=1800ብር
50cm*80cm=2200ብር
60cm*100cm=3000ብር
 ደውለው ማዘዝ ይችላሉ

     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore",2023-01-12 09:37:54+00:00,photos/@Shageronlinestore_1070.jpg
